Gender,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,Pitch Mean,Pitch Max,Pitch Min,Pitch Std Dev,Intensity Mean,Intensity Max,Intensity Min,Intensity Std Dev,Emotion
Female,102.3592804,81.72821233,58.79008651,75.25332582,27.30216243,56.3944992,24.94509918,38.30843051,21.02806533,22.3060906,25.47424832,19.61236286,275.0402774,374.4748095,197.6894389,41.56781075,48.26816006,79.62215702,9.065953021,26.3687073,anger
Female,106.6887266,84.0272893,58.09945411,67.85511553,30.59161691,51.21033697,23.77382995,34.94685016,24.19187461,27.72958456,24.21326344,17.20625642,236.2306422,283.6270148,190.9958201,28.57972603,57.42017746,83.84098818,9.187445411,23.49503144,anger
Female,106.8025185,73.67877068,49.61085372,65.58130981,32.1669551,52.34325438,22.75367232,36.97307318,20.5951765,32.56653017,19.19463153,16.14128082,236.1579956,335.6272582,175.2777797,40.73715256,52.8310609,79.1040575,9.070234211,24.20583641,anger
Female,92.71277756,85.18601448,58.24033417,76.78415558,26.65631305,52.20169317,24.63721801,36.56834122,24.7570643,28.28415716,25.93883417,21.27326649,273.9369041,511.4964029,170.9699074,81.70998132,49.91976997,82.98337424,8.830081345,24.79994053,anger
Female,107.6495122,92.62307751,54.02582378,73.85586296,29.99976724,55.09251846,26.67394773,39.53105534,22.48276422,30.24384764,24.27226009,18.83803828,253.8917667,343.6643801,182.6941684,42.98144961,53.32153214,83.69646347,9.168517375,25.54876145,anger
Female,99.28633361,84.34798347,64.22835056,76.33556637,28.47895482,55.53921001,32.08650249,36.8639641,21.3425253,26.4025682,28.88518554,21.36696784,265.0337101,440.2691226,175.273441,59.21366647,60.41291982,83.22777942,9.047048239,22.68960698,anger
Female,99.17717266,71.50798056,56.94158039,64.96425338,27.87585673,45.7164651,25.1912679,35.25395862,21.87766157,23.55678325,20.19179628,19.51757265,266.344183,408.3509447,186.2804509,52.06863437,43.3333808,83.61960912,9.361285339,25.84129181,anger
Female,105.216235,88.97244548,55.56406121,81.94390766,30.03970447,56.70260656,23.24868885,39.48852007,21.60186473,25.47747258,23.40877897,26.11541776,283.3178177,396.8053286,183.0258329,66.77316483,54.88406901,82.69129114,8.80604669,25.69883779,anger
Female,114.461729,91.70841949,63.15664951,67.30023335,27.429607,56.42360157,28.04611541,30.94136503,24.54608142,27.46246016,26.03184003,17.27173699,242.0374199,507.7902211,103.0841054,71.48164077,54.68296844,81.97415994,9.354168598,24.95580584,anger
Female,105.8464342,88.34612036,40.6880154,75.02651277,29.23612863,57.93513417,30.47380118,34.87642985,28.87486153,26.92643473,26.61861291,24.152034,267.5459653,428.0929718,171.6809078,73.77752524,49.25779229,84.74746227,9.041810619,27.7577035,anger
Female,112.017901,88.26665385,56.80388009,67.8245638,31.97336238,46.6564212,20.78502256,33.84651806,20.2358325,24.45313308,23.69570384,15.29912481,246.0286946,523.8144954,176.7163744,71.20716227,45.22195571,82.31606628,9.586044581,26.1913414,anger
Female,96.18668465,77.84432791,59.89136078,60.66453897,29.13704474,47.72380228,20.05438909,32.76555973,21.88455273,30.54475037,19.75849862,17.11300655,243.2368479,303.6606887,181.8877227,34.67765839,45.92692396,77.786863,9.539146762,24.81935785,fear
Female,133.5446549,60.56382432,54.41978076,60.1567917,25.44146635,46.59611839,31.65816925,33.89543227,21.95397341,26.24137974,27.0098997,15.15176535,235.6657869,320.0514029,190.4319962,27.77076331,49.20181431,82.11540242,9.720928278,25.64526402,fear
Female,119.688402,54.808271,56.15075043,62.12810116,27.74975261,40.57416629,23.83369795,38.34559483,23.11184381,25.63630746,23.00465637,18.07011621,231.4203599,588.5786935,187.5492932,51.88864943,51.35403061,77.28784253,9.35984652,23.01930761,fear
Female,112.4756559,62.02898225,55.67687461,62.21807021,38.39210648,46.49320839,23.26042295,32.34635498,26.56572754,27.55979108,22.01031143,21.72346988,225.6286971,283.4140056,167.6347726,25.25696519,52.23691032,76.17406006,9.574901638,24.06845105,fear
Female,112.2286277,55.42565991,60.82293121,58.93330497,29.31205348,48.35723062,24.89708315,35.64143343,23.26820406,22.48841845,23.19856247,17.76795737,233.7122209,290.783792,182.6364593,26.97067902,45.33701191,76.4575186,9.246625695,23.56550668,fear
Female,118.395988,69.71613345,54.38884743,62.25606918,31.10145272,44.76106787,24.39456456,31.53868788,23.13316731,24.1777019,20.87638054,14.49728664,222.1877217,273.114424,171.5703341,24.90488105,49.94364746,75.9999439,8.731270526,23.51317629,fear
Female,113.5265395,48.51219329,51.34729434,48.05923124,28.16678613,33.16051081,22.39142001,30.69569828,20.00720989,30.70209648,18.38634643,15.82200498,228.3559201,282.1323989,178.5636744,24.04163023,46.17348621,79.33375348,17.90493631,24.3051862,fear
Female,107.7159355,65.15527695,54.1509107,62.64874591,29.70826092,43.12882119,23.03468891,34.77211701,24.59633318,26.85875999,26.36841804,18.21900205,226.3975681,304.0864915,183.7398783,29.34352092,52.01393229,78.45619352,9.092070758,22.6220771,fear
Female,115.038556,52.91853039,61.27055127,54.48273151,30.81601535,37.95497376,20.33263115,34.93929478,20.70342171,25.22954248,17.87834239,16.76859044,208.9519762,279.5532412,149.9876461,19.6636241,49.90470327,76.10497933,9.173489144,23.79518684,fear
Female,110.6606529,63.43552692,63.27147064,63.23109614,28.31043586,41.83868801,24.62384282,37.07217669,20.2831848,24.89671772,20.48595067,15.05889081,221.3573345,259.6738256,168.8039848,21.98510091,51.96026403,76.40629207,8.636577047,22.03343168,fear
Female,125.5711387,59.81472701,63.20852361,57.49844792,28.19287694,38.00157368,21.82929521,35.98962601,23.4823698,21.33959849,21.53751119,17.22300505,220.2579956,552.7427215,183.8570446,49.44707383,51.72848225,76.81445142,9.080727049,22.3192939,fear
Female,97.53312201,91.34220548,59.05277301,73.1602244,29.5113537,48.51255538,25.7393112,35.89457454,25.08269374,24.77326738,20.25265025,19.03148693,264.9226048,417.5126233,189.1545954,63.79004883,46.35668497,83.89958211,8.350308327,25.87175075,happy
Female,127.4026019,75.38116687,57.94794678,76.4211489,33.68571517,53.84906484,36.32013911,34.86455672,25.74642267,23.67596286,24.62404158,20.89009882,248.57149,397.2146758,170.0755159,63.41341357,52.06445573,81.05968624,8.624802432,25.00163901,happy
Female,103.2176299,75.81496873,66.22523343,80.7005702,32.16983974,45.94628383,26.78662095,36.5877166,23.58506365,25.07034795,22.86976888,23.67670482,234.8809586,473.5523657,175.007101,59.99548972,57.22803261,80.86977539,8.589343149,21.90747209,happy
Female,114.0588287,75.66308706,57.20369824,61.96470379,41.05614164,43.26613169,24.37050091,29.52358051,23.80672412,24.69909677,18.70907695,17.71682666,215.1472974,346.4196716,156.9568027,51.51197022,46.65791443,78.1284531,8.852042767,24.51029681,happy
Female,109.5781041,65.06381094,57.87836287,70.29012927,30.27023652,48.62077517,24.24533463,36.47824402,20.61303125,22.62063503,22.39215619,18.58514593,247.4226176,569.3935379,176.2442273,62.76563471,45.09409973,80.93829863,9.218276268,25.14795952,happy
Female,107.7612966,94.83082505,57.59056756,69.34907936,35.75921115,42.01233305,24.09232956,33.04086635,25.75394687,24.577506,21.53920725,18.03764845,243.2854679,447.4560157,163.3246758,68.36395104,53.50570295,83.47819306,8.872041168,23.29561371,happy
Female,102.1389445,79.40445045,52.839719,73.74925954,34.10595025,49.20230908,27.72530424,37.54171536,22.46019341,26.68214309,23.94905598,17.67636785,248.6558766,418.4765284,175.6167348,52.33144476,54.85827492,79.07956647,8.979143983,24.35538963,happy
Female,97.23545959,76.34301239,51.4439927,74.33571587,35.69862509,45.0133341,28.4451828,32.47451205,24.94064019,22.27551057,25.02224636,20.46322917,259.8811184,581.1120807,179.8786584,69.20979863,54.57494881,80.9084015,8.90049654,24.00462696,happy
Female,107.2111175,74.15962204,55.63580114,72.25795038,36.52525031,44.12740797,22.51069531,33.48442362,23.00973769,24.60928527,21.58062163,19.95923002,245.8276512,383.8588227,175.0720413,53.85957941,53.01356335,80.02555207,9.023859899,24.85555441,happy
Female,90.2080042,80.69074688,56.49685741,81.45980405,27.01495242,42.5384732,29.29702083,36.83918453,23.34184243,25.31340368,17.65641423,18.37707007,270.128435,386.9572626,178.4895325,57.5058992,45.46280085,81.74890579,8.860426174,24.47018775,happy
Female,117.3156491,70.87095068,60.59641038,60.84163685,38.50470029,38.95030155,26.69612113,30.29431094,22.94789647,19.13230985,18.63900448,16.31388545,242.6378952,389.5583175,163.9275302,64.83970334,53.72781838,81.24572751,9.342929709,21.39451135,happy
Female,108.2884864,82.73548465,72.24245912,74.42704795,34.11270906,45.8996512,26.14014114,37.93224461,24.91413322,22.52145039,24.50628901,19.86205545,248.1468644,389.7402416,173.8325996,61.82223189,55.79595912,77.89312498,9.005367617,22.25033834,happy
Female,108.8851639,90.22468117,53.761894,71.61661196,33.90807313,41.97584669,25.36216306,34.83578477,23.26774663,23.47506927,18.36169704,20.40476072,237.2934318,545.8549966,162.8276439,68.05536681,53.62651059,81.15093216,8.962745536,23.79737691,happy
Female,107.9494631,80.31946392,45.37975624,70.10351539,33.53441336,45.905474,27.83066659,34.29286022,27.03135527,25.46086364,26.95216779,18.55079274,247.8573874,444.7496359,115.298566,72.90779783,52.00807421,82.10844768,8.713971766,25.11122793,happy
Female,110.500907,79.25359242,48.82075578,71.17977218,31.94062331,44.00263177,27.358275,31.70609127,26.12974649,24.09886266,32.52382717,19.93079244,270.2972718,526.650872,174.0581012,66.46612745,57.96540965,81.3249771,8.559526149,21.43702243,happy
Female,100.7190157,68.04278093,47.71795759,58.87754049,25.20251228,42.50643425,24.2519421,29.85641291,21.78610996,21.40071158,19.56224202,16.6002236,213.8013244,313.7537008,177.6568431,31.8062086,40.65878708,73.38908573,9.407541859,21.40162241,neutral
Female,134.1220149,63.07866004,50.48805723,65.06868947,22.43853954,45.85440681,31.39738898,29.00192772,21.20406093,20.35353582,22.41893654,14.89086036,213.5235862,267.6605612,175.5309191,25.69858136,47.14171391,83.91000883,9.037169777,24.46063067,neutral
Female,119.3256631,57.29436229,54.56817727,60.23187828,27.62898534,35.18905304,22.45015047,31.14844591,22.17622543,20.73593205,18.73420463,17.53610257,205.8133973,256.1040314,172.3069597,18.34837715,47.35740128,73.78630655,9.306375395,22.6327611,neutral
Female,120.7838155,62.80046399,57.55990487,57.22317762,30.67194072,41.19517404,24.67897818,30.42590814,21.70962177,27.45145936,19.47600405,20.52351895,209.380765,244.5244789,181.1125104,18.63436676,49.65698908,77.99061825,9.427700435,23.37145301,neutral
Female,118.4815562,50.51624455,54.07605341,50.55087525,26.97413902,41.61574624,20.73621302,30.8329879,17.8931966,18.6273474,19.45568641,14.97898665,215.1806446,279.9839063,175.5592394,20.05177321,41.64153109,78.78393641,9.319152181,24.1703548,neutral
Female,116.7180595,56.88948051,54.56896272,51.38224495,24.39902172,35.71263866,22.543366,30.20695823,20.46723491,18.36928476,17.52255018,14.15636129,205.5613531,253.6434936,170.2620112,17.73756965,44.55040392,78.08278758,9.675566535,23.56246348,neutral
Female,123.8800422,67.54462275,55.24188285,49.45104599,25.35518034,35.00983096,24.00961156,27.04515078,20.5497841,20.71533,17.68220263,15.51284253,197.5983857,246.432375,170.5951687,18.0566771,43.5615974,73.57029705,9.031300993,22.42830783,sad
Female,121.3925591,59.18775207,58.74924926,52.99282981,22.46972018,44.26234145,28.19984767,26.62331846,19.33269204,19.59024132,22.04734377,16.00549507,205.877623,262.0833562,165.7748643,23.43636723,52.25150431,77.18156741,8.60263017,20.46915764,sad
Female,126.5004765,56.29702225,64.64648996,61.7178973,24.19208539,33.15955359,25.01341986,33.65610553,19.1658663,21.54669353,17.00780134,19.30903131,209.3700483,294.8493951,184.0152922,24.13691312,46.16169414,78.32771352,9.28704696,24.33976314,sad
Female,119.1157437,62.51313755,63.44819189,51.56193527,38.90621006,37.37789302,20.48208028,25.03868483,21.40402605,25.05094379,16.99069564,19.52140674,195.8907816,227.3445274,164.1547994,15.54384305,56.70296832,78.51413097,9.220940805,20.90112555,sad
Female,135.7417121,53.32969945,61.58403112,51.08243037,30.69101181,43.93755378,21.94435665,31.32201645,18.81334572,16.85322318,21.6594662,14.05169344,194.9678311,236.3439137,173.1828747,13.66092857,55.48176385,75.43249468,8.413550073,21.09175518,sad
Female,128.4075972,61.83792147,56.30608564,54.40407113,26.91576524,35.55256948,21.64153149,28.93326676,19.61155884,18.46881278,17.79254298,13.15217675,193.6572481,232.4658873,165.380958,13.38385059,51.41904518,76.29839714,8.896519581,21.45522367,sad
Female,123.3400912,65.78623891,52.89450836,45.01574845,25.11956478,31.61036553,22.62174072,26.74354455,20.57411337,20.3591888,16.38374638,13.00572941,191.2979453,222.7455706,172.762995,11.23393413,50.4374423,74.22811869,9.11556236,20.37296393,sad
Female,110.8915259,62.76171139,63.81696377,54.69452555,28.58648765,38.90149152,21.795978,29.65406803,22.3847759,24.61288289,22.81610266,15.10152222,207.9552587,245.9839691,175.3425263,18.51391347,55.15534571,81.46876814,9.092701262,22.99028259,sad
Female,107.6843867,63.92631859,57.00587934,51.40804559,30.90022293,36.89959359,21.74770938,31.07567719,22.12056741,22.39962952,18.35722823,15.07414174,196.793363,250.067957,166.1748398,18.10592198,52.98841716,77.40334293,8.553407388,21.11172314,sad
Female,112.7293922,56.41499903,70.28653627,57.89703352,25.7979099,35.86709085,25.33925975,31.78835623,16.85501487,15.45405655,16.74639136,15.10602919,195.0300755,245.3367534,167.3041369,15.81057488,55.26303935,76.46243931,9.142994992,20.66683149,sad
Female,122.3760314,56.74434691,64.04579197,56.84992834,31.18366855,34.04692989,23.35541307,29.57406213,22.83075633,19.71006352,16.42385525,17.22438343,210.6005992,554.8616311,171.0398106,58.94649784,51.36910011,77.41275192,9.167349286,22.00485927,sad
Female,120.6596501,71.29532856,70.45991708,59.88049017,25.34076644,35.59590399,23.82877549,34.00791327,23.88722831,19.59929064,18.92797628,17.62332054,206.6479933,294.4357712,171.5127443,29.26510119,48.70841699,75.85015066,8.802687004,21.07338132,sad
Female,129.3171578,54.70834242,66.17872522,52.31653534,25.52952421,39.2242776,24.16182074,27.32047869,26.22826899,20.37849826,18.25805753,17.08689191,211.5322393,446.6981127,169.9037487,42.70226625,47.49327778,79.39187784,8.783402656,24.74913309,sad
Female,129.2423035,58.34579558,52.49916223,39.2489489,31.09013347,31.43163094,23.2246426,27.54484303,24.71137555,18.96488191,18.29471902,14.85796991,198.4399563,248.04321,170.2426517,18.98180273,41.88506212,78.47507206,8.717171017,22.10095089,sad
Female,119.5210077,56.09813694,51.23077451,43.15113683,23.05191343,31.10440047,20.70106308,23.49957219,18.91989039,21.46633551,18.12881832,15.09939008,201.7741813,279.3115326,168.0693125,23.27803904,41.39453357,73.62480258,9.292630222,20.90716338,sad
Male,92.10191569,94.40857383,57.2782079,59.50067336,31.88840271,33.61278566,20.65635344,26.20986414,22.9648157,23.42452769,19.75128681,21.32738084,184.8705973,258.1359512,103.6559947,58.30273047,44.99610305,82.37127011,9.208991161,23.50891859,anger
Male,114.7298297,74.31457424,56.56671526,46.72035175,27.92147531,30.18497483,21.06040508,25.74794384,19.75110516,17.93731758,14.17812044,14.86338263,167.2233253,211.3171744,107.9636101,35.00246147,36.96084835,83.19174447,9.201863151,22.29555428,anger
Male,98.21981295,62.35353319,71.6281017,42.12439539,36.65764251,22.86877482,24.46589608,28.04018261,19.8387142,22.53173784,18.38224367,16.17467433,174.9452385,251.3081778,110.5984511,59.65101926,36.00007321,84.82721073,9.102758276,20.26073041,anger
Male,108.6413017,85.24639143,64.803922,55.18802559,35.7201784,34.12394565,25.59256725,24.59853626,19.97316,17.69766765,20.59683683,15.01861378,156.1954489,210.9406256,103.7140964,30.91878975,44.39341661,83.00122608,9.73569695,23.71430696,anger
Male,104.3307903,74.43266566,66.62504321,56.66127288,31.62978347,36.76670542,29.4958814,26.44426631,19.20038537,23.68666097,17.85275068,19.49945423,192.0207576,297.5591908,109.9191778,60.96578197,41.92737737,83.2569109,8.80433105,23.63402613,anger
Male,89.69230158,63.65543311,55.08452258,48.61554767,23.17510819,29.39478703,20.4208671,23.89618691,17.38524667,18.9896442,16.75577582,13.9144002,169.8603935,259.1348587,107.7670832,47.31384909,34.57971895,83.25771776,9.610058231,19.98896198,anger
Male,88.29675663,78.04580921,57.4908939,55.80208551,26.28444598,33.90383887,20.68265556,25.25979465,16.20789133,19.81230708,15.75450585,15.89961626,177.8078841,295.3245222,135.1980932,48.3428595,39.12451248,84.03737014,9.524504726,23.47267362,anger
Male,81.80900442,71.46852932,62.84404438,51.22169928,31.50430186,23.9933139,23.6930785,27.19358976,18.92885424,22.08831327,16.77487667,13.50637696,197.1701909,277.085608,122.4337491,46.62946472,35.98916231,81.74839937,9.252722305,21.86199992,anger
Male,91.76476487,81.7145518,59.63469471,52.52348397,29.30084645,30.91674907,20.45055303,22.93122886,20.98366034,21.31698575,21.3327383,15.80010343,173.553341,278.1387619,105.5019683,54.47102861,37.21988073,84.62272817,9.056949303,21.75414278,anger
Male,81.55644395,67.38879822,74.48907748,51.42189174,35.29538297,28.50094343,18.9763187,27.75852659,17.51684979,23.504943,18.20325654,18.30748053,198.340748,292.6810237,116.2409875,54.81342503,38.81804637,83.47628343,9.245731758,22.51983531,anger
Male,91.19299022,52.99943759,63.65102269,48.87681155,32.1260187,28.96349413,22.40204568,22.93247824,17.0112483,17.65421141,15.8728783,12.76567914,153.7296105,286.3326786,58.69995506,53.72343462,33.35966501,78.33532941,9.582260498,19.19164617,anger
Male,99.52752389,59.05059489,68.86485082,62.11884312,29.42036657,28.69243445,22.20818748,24.02089994,17.43289726,18.53553345,21.38108239,16.34715864,183.1308559,257.4591691,108.4883547,40.3077739,37.41246169,82.34147136,8.661569369,21.84768784,anger
Male,96.02101963,68.86663947,59.08027254,51.07284756,30.18888347,28.92772484,21.9021694,21.21194628,18.43675992,16.89492074,17.37971288,13.2073096,143.3192862,230.7076847,66.23180878,35.09800675,35.10930122,77.66883719,8.634081024,20.24970351,anger
Male,76.17905215,59.35360186,45.8416945,50.14584655,21.82648223,28.93024373,20.22261796,20.05202833,16.93554872,20.03150359,14.5979734,15.71354194,187.0722174,239.3438167,117.6191825,35.9286929,30.18318154,79.66028557,9.090895053,19.54021665,anger
Male,92.85316229,64.57458132,52.94526445,53.76861763,27.82484177,31.99483738,22.47565763,20.87496357,20.36280258,13.36651382,15.78724962,15.07247585,145.8225498,243.1223308,105.1492476,39.05813511,31.9596095,78.19379118,8.901341856,19.00814992,anger
Male,74.05654626,60.25641441,60.24757368,30.17627874,33.22936599,27.82412614,22.20612897,21.00016059,23.00156515,16.3270021,16.34979578,13.32746528,176.6662223,268.153988,108.7579024,42.67027179,47.59988626,85.70697029,17.81982892,22.10480765,fear
Male,107.3582477,53.15342477,60.40683521,32.3019662,22.98701337,30.80231189,23.02598023,27.67113474,19.7114571,17.46374374,14.31235725,13.87995819,155.6921437,265.0364744,90.27980521,45.99453294,40.1037961,80.50539431,9.21858173,22.6251567,fear
Male,97.25164084,63.98901636,80.12612373,37.3919492,28.27682369,32.030872,25.40465178,31.55238383,20.66905212,20.99107875,17.3823991,15.84980077,157.8374252,288.6222049,102.1431016,45.78216235,47.34828361,86.46031044,9.233725001,23.29062366,fear
Male,105.5695774,64.4975647,64.78101013,31.76911191,30.82201817,30.25588035,18.74217785,28.19174688,24.36381436,20.69132013,15.95215919,15.31745426,161.0220494,228.8670282,112.5843233,30.20133056,45.24581903,86.23231271,9.172060401,23.76148088,fear
Male,125.8515314,52.24375843,62.67215203,35.48133799,27.39272199,36.9102715,28.77747624,30.76725088,21.54507484,21.45592495,17.66001123,15.98502924,166.5638079,245.0027361,90.5467453,40.27347936,44.67419388,84.11713493,9.008578531,23.15825729,fear
Male,105.0097583,65.32179982,63.88852536,36.42460955,22.29766296,32.82637246,18.03362952,26.30931863,19.37826906,19.80566029,17.45103087,12.73684407,164.8977545,292.3492029,108.8431706,49.8111565,40.01738227,83.94491291,8.955327741,22.30599439,fear
Male,88.26786504,64.05212028,59.87203903,36.69461478,26.89316047,39.93917548,23.14294757,24.55151253,21.03366174,18.36772138,16.07300286,14.47345615,142.0303648,182.3674529,105.8361021,23.24646952,41.96338824,78.18789135,9.018114415,20.78754856,fear
Male,88.69025625,48.68296914,61.94380686,33.23309996,20.72205041,24.47468205,18.50622413,27.9782329,17.30435905,16.93045993,13.78550329,12.36508932,133.2802617,264.3965495,101.552907,35.08997959,34.03767346,77.28216985,9.110460285,19.47553784,fear
Male,107.7401362,63.95715616,60.66676134,34.5714478,24.06739704,35.52590313,26.04855864,26.1359294,22.31275082,19.75349054,17.05261565,14.50732523,157.1330414,293.6440065,95.10686365,41.70543136,39.63807525,80.20992166,9.453729249,20.07620698,fear
Male,88.54157755,52.47932179,73.53444812,30.76708618,24.55284076,31.65300798,22.03803295,23.69657067,17.81192787,16.72103986,15.9364894,12.89344023,136.9710882,194.2821884,53.10905102,35.57400205,38.0463847,77.01654977,9.213726712,21.29249251,fear
Male,119.7871144,57.11535044,61.56563902,44.2142499,28.34332502,32.25549951,25.69200998,24.64856704,20.57961682,19.31324242,15.90771589,12.34822827,153.0295549,281.3876768,52.13165379,41.98259124,40.13357987,81.18132681,9.498320411,22.03580407,fear
Male,100.4083494,56.39200548,66.29300056,36.50393535,25.70833978,33.25487981,25.1067957,32.11338936,20.86396949,16.21261161,15.14937817,13.87184323,151.253407,267.9498875,99.46235842,36.49586751,35.40782829,77.81819437,9.846523549,20.39818836,fear
Male,106.2991198,62.78392686,53.91412778,40.73393566,23.21729899,27.8055529,21.55955085,22.71751724,22.20729122,19.34653566,15.14697435,13.06276174,156.7072336,247.4158838,93.16896792,30.4052083,36.87525445,81.47671614,8.795231583,21.87431281,fear
Male,119.6705641,56.06731612,48.47726279,44.00145241,26.8755811,37.68662258,18.91795811,28.62693057,20.90070759,24.25499092,15.84492621,16.66924631,159.5598021,272.4381666,105.6795882,43.91893066,45.23530524,83.25398357,9.576812439,21.5211231,fear
Male,143.0275175,62.85540802,52.01534733,43.17117324,26.99613145,39.5341556,28.36448201,24.53116704,20.85533779,17.1722672,16.97780917,14.25913611,157.6658128,231.0028494,99.99116065,30.4012824,40.62609321,78.55181188,9.47523656,20.43325223,fear
Male,91.12848524,71.078244,56.54269619,45.06989594,36.62956357,30.28788548,21.23733267,23.71867745,21.0689956,17.01349404,19.09359647,18.08843911,160.2655403,261.5741496,101.9339174,54.14088096,39.13419488,81.06549873,12.26697043,18.86271852,happy
Male,100.968218,55.38975112,49.52880832,37.81017839,21.31630978,32.1337707,25.77334861,27.60883119,20.03651012,18.62747277,15.98441196,13.8752907,156.1864819,285.1336639,98.71899551,52.36498633,35.9081765,77.82981152,12.35486381,18.51618901,happy
Male,115.8991304,76.33756906,74.13493767,55.83746958,44.60355661,42.22512314,27.27248308,36.21741012,24.8906748,20.7841406,23.94153218,16.91542205,177.0987313,292.511359,92.43193667,64.94163247,47.99062123,78.74278513,12.35937821,20.71968176,happy
Male,98.08794968,73.8735953,65.38224003,50.13298342,40.77585412,27.25647664,21.52876748,24.18084901,18.38561706,14.91507414,18.50803864,14.26443147,132.2836784,296.7470089,93.49932521,34.49601751,39.55076441,76.54192822,12.32391308,20.03885334,happy
Male,125.233019,60.14229193,81.45146305,53.17504509,42.89402957,30.19602243,33.81256115,26.09489347,22.44739463,17.41073191,21.82333279,19.65222228,162.33047,270.0291607,94.2441466,57.20719142,44.26425406,77.97014055,11.8021317,19.20417835,happy
Male,105.8491706,73.48600105,63.92762998,47.93873681,41.19810388,30.4894618,22.08324718,21.96002578,17.58950692,16.00145982,21.45315915,13.40638022,129.0741293,256.3735622,88.42205157,37.61477461,40.17401686,77.01619073,11.92158977,19.90261725,happy
Male,94.82040551,69.99424715,52.68920612,42.57476106,35.48850992,27.08600626,24.13018416,22.91083225,19.05087718,15.76309609,17.40168668,15.02464646,165.4159825,288.3344462,88.16144735,54.32550136,36.16153496,75.16839251,12.44191533,18.67953632,happy
Male,122.5650585,86.63273765,57.45345785,53.98993205,37.36438114,33.40403392,24.99786998,24.27424179,19.6452419,22.58903855,23.4391381,12.85482142,161.6918886,260.5900324,59.21635835,47.65312953,47.33527043,80.45998015,12.26808834,21.2079719,happy
Male,101.156729,86.37553688,59.27186116,45.78591807,37.77289521,30.87560948,23.86325,23.94765383,16.25435316,19.45798436,19.31824874,14.76815672,176.0233939,257.4856911,64.94218826,48.53617723,40.82481493,78.48185584,12.56500432,20.79020198,happy
Male,99.49735913,66.6381411,85.12598813,43.54017033,43.92974124,27.68735813,20.86321645,24.2255349,20.79522629,19.54233984,19.79772419,15.80439437,142.2743034,257.9772794,58.5573475,48.03564719,45.44056822,76.97051345,12.59104139,20.38576334,happy
Male,114.9809731,70.58122819,62.85720321,46.72415919,38.45284841,32.33350939,26.54393467,23.48434963,20.52615196,18.21044485,17.08446213,15.06870814,161.4627072,279.8757146,89.05606022,54.11920777,39.01360738,77.87563917,11.82411274,18.48201277,happy
Male,97.50373725,53.57554695,73.25373696,52.79200144,31.89287216,27.66917605,21.7519294,23.47621222,19.15101591,18.54231065,16.27624771,15.03485565,157.2166931,269.459921,50.00238963,59.59238036,37.79245758,81.92819754,12.30418957,20.58546965,happy
Male,92.1567166,63.16640403,47.96405912,44.22214092,29.74416983,32.57056901,26.15043998,22.35320527,17.10221853,18.54417786,17.42035752,14.76161486,149.9637882,236.3323624,102.0734927,32.5212591,34.6384533,78.00663127,12.4542835,16.78800398,happy
Male,99.44977545,65.29872543,56.17971082,45.38165098,26.17616173,25.60470218,19.62356431,23.05332755,17.38716182,16.90019351,17.43742852,13.55403805,151.1581513,288.5505805,98.67653455,54.19453701,34.74600921,74.1812773,12.37573274,18.84141538,happy
Male,118.3232099,81.2086123,52.28650525,57.47807712,35.58243752,37.0072677,26.32554021,30.23952191,22.54479063,19.51347887,23.71570247,18.40678657,163.5598375,296.8673085,55.60802729,48.89801224,48.6528039,77.90114071,12.1315805,20.71356708,happy
Male,104.0846835,78.26442455,54.07534123,57.94050937,29.39953362,29.94313961,21.30972639,24.16993584,18.73159019,17.20434423,19.80631622,14.54249753,108.0962636,124.5699822,90.75155198,7.609504884,45.04332621,79.5373899,12.51637984,19.4825603,neutral
Male,115.4319766,53.3453339,58.42406618,48.83418164,23.05637066,28.40255841,30.78340602,21.36057515,20.25129681,15.89186416,15.15928035,13.38277572,110.7000621,128.7621344,90.91474627,8.271050375,41.75175796,80.71808931,12.82577502,20.21262066,neutral
Male,125.9399272,64.33685899,86.31775601,45.5893204,36.05213855,34.04081906,30.1832201,30.11613474,22.61302139,16.68986153,20.05497495,16.17496121,113.6346898,134.9220494,50.33342825,12.99550805,47.89619598,77.3251968,12.28397782,20.20787058,neutral
Male,115.6891661,63.11365098,62.05051532,45.85761975,26.7596298,27.71433828,24.85739305,21.86139856,16.80961444,16.34530829,15.89962648,15.55288207,111.9643865,252.7264444,84.45294894,19.63195438,43.48482223,77.86512329,12.98211215,20.42166795,neutral
Male,128.9084163,50.72947545,77.77115811,45.86046938,28.1743999,33.18185945,31.99728009,25.69509687,19.62313091,15.91182678,16.0422145,17.23974507,114.0704444,150.1696983,87.91906897,11.90261581,45.7352654,78.82841966,12.41348439,20.36894643,neutral
Male,106.6570222,60.62478089,63.29643048,44.63981777,24.94960598,26.07201059,20.28763233,18.8797461,17.20965048,13.46923003,17.3483193,13.14495423,112.2463116,126.8673832,96.20748327,7.371074571,40.39206964,78.78944198,12.92762156,19.30770652,neutral
Male,124.1277128,65.09269113,71.9848084,52.39127195,33.25259265,29.24780229,28.8027432,22.49193101,19.49579126,16.36040444,17.97766096,15.46149851,110.4982626,126.003449,69.68608669,9.164787758,48.41964679,78.2088959,12.80042466,20.77312543,neutral
